id,label,xywh,scanname
https://archief.amsterdam/indexen/deeds/9d6d21e0-475a-666d-e053-b784100a1840?location=Location2,Hin inde Betue,"1951,1514,282,64",A23650000120
https://archief.amsterdam/indexen/deeds/9d6d21e2-a71e-666d-e053-b784100a1840?location=Location1,Amesfort,"1288,2405,320,55",A23649000046
https://archief.amsterdam/indexen/deeds/9d6d21e2-a71e-666d-e053-b784100a1840?location=Location2,Dickesen,"748,659,285,58",A23649000046
https://archief.amsterdam/indexen/deeds/9d6d21df-d4e0-666d-e053-b784100a1840?location=Location1,Haerlem,"2789,528,383,79",A23647000102
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c05-666d-e053-b784100a1840?location=Location1,Wellin in 't lant van Luijck,"4154,685,237,67",A23645000042
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c05-666d-e053-b784100a1840?location=Location2,Bardeux,"2803,1782,370,81",A23645000042
https://archief.amsterdam/indexen/deeds/e557c10f-0966-7dcb-e053-b784100a971b?location=Location1,Mackum,"4107,464,345,79",KLAB04781000205
https://archief.amsterdam/indexen/deeds/e557c10f-0966-7dcb-e053-b784100a971b?location=Location2,Curacao,"3672,536,250,123",KLAB04781000205
https://archief.amsterdam/indexen/deeds/9d6d21e1-9dc6-666d-e053-b784100a1840?location=Location1,Christiania,"928,775,446,91",A23646000240
https://archief.amsterdam/indexen/deeds/9d6d21e1-9dc6-666d-e053-b784100a1840?location=Location2,Coppenhage,"1995,2514,293,104",A23646000240
https://archief.amsterdam/indexen/deeds/9d6d21e2-f52e-666d-e053-b784100a1840?location=Location1,Het Sticht van Overijssel,"2834,706,922,90",A23646000111
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c06-666d-e053-b784100a1840?location=Location1,Lion,"2858,787,408,102",A23645000247
https://archief.amsterdam/indexen/deeds/9d6d21e1-2bb7-666d-e053-b784100a1840?location=Location1,Nuijs,"1152,591,279,89",A23650000016
https://archief.amsterdam/indexen/deeds/9d6d21e1-2bb7-666d-e053-b784100a1840?location=Location2,Vlissingen,"1038,2241,294,74",A23650000016
https://archief.amsterdam/indexen/deeds/9d6d21e1-2bb7-666d-e053-b784100a1840?location=Location3,Cuijck,"1982,2224,130,99",A23650000016
https://archief.amsterdam/indexen/deeds/9d6d21e1-5075-666d-e053-b784100a1840?location=Location1,Schraet,"2952,601,343,47",A23645000314
https://archief.amsterdam/indexen/deeds/9d6d21e3-8c1b-666d-e053-b784100a1840?location=Location1,Maeslandts Sluijs,"1399,1512,465,59",A23645000050
https://archief.amsterdam/indexen/deeds/9d6d21df-d528-666d-e053-b784100a1840?location=Location1,Groenauw,"3228,1824,289,91",A23646000131
https://archief.amsterdam/indexen/deeds/9d6d21df-d528-666d-e053-b784100a1840?location=Location2,Hamburgh,"3704,676,338,67",A23646000131
https://archief.amsterdam/indexen/deeds/9d6d21df-d528-666d-e053-b784100a1840?location=Location3,Wittenbergh,"2819,1910,434,88",A23646000131
https://archief.amsterdam/indexen/deeds/9d6d21e3-b6a8-666d-e053-b784100a1840?location=Location1,Irlant,"3907,715,229,111",A23645000093
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c4b-666d-e053-b784100a1840?location=Location1,Hattum,"3245,542,302,62",A23649000053
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c4b-666d-e053-b784100a1840?location=Location2,Tonsberg,"3371,1786,349,69",A23649000053
https://archief.amsterdam/indexen/deeds/9d6d21e0-6c4b-666d-e053-b784100a1840?location=Location3,Maesterlant,"3647,1729,427,59",A23649000053
https://archief.amsterdam/indexen/deeds/9d6d21df-d529-666d-e053-b784100a1840?location=Location1,Genua in Italien,"1363,472,370,50",A23658000125
https://archief.amsterdam/indexen/deeds/9d6d21df-d529-666d-e053-b784100a1840?location=Location2,Lubeck,"854,415,256,79",A23658000125
https://archief.amsterdam/indexen/deeds/9d6d21e2-82d6-666d-e053-b784100a1840?location=Location1,Mentz,"1096,1667,172,79",A23653000153
https://archief.amsterdam/indexen/deeds/9d6d21e2-82d6-666d-e053-b784100a1840?location=Location2,Manchester in Engelt.,"847,475,553,53",A23653000153
https://archief.amsterdam/indexen/deeds/9d6d21e2-82d6-666d-e053-b784100a1840?location=Location3,Francfort am Main,"1243,1590,526,85",A23653000153
https://archief.amsterdam/indexen/deeds/9d6d21e1-2c08-666d-e053-b784100a1840?location=Location1,Ditmerschen,"2734,575,456,64",A23647000060
https://archief.amsterdam/indexen/deeds/9d6d21e3-6691-666d-e053-b784100a1840?location=Location1,Seelant,"3751,558,249,76",A23653000138
https://archief.amsterdam/indexen/deeds/9d6d21e3-6691-666d-e053-b784100a1840?location=Location2,Campen,"3340,1956,283,76",A23653000138
https://archief.amsterdam/indexen/deeds/9d6d21e3-6691-666d-e053-b784100a1840?location=Location3,Liet,"3705,395,222,79",A23653000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-479b-666d-e053-b784100a1840?location=Location1,Groeningen,"3218,328,435,75",A23658000209
https://archief.amsterdam/indexen/deeds/9d6d21e0-479b-666d-e053-b784100a1840?location=Location2,Christiania,"2731,1454,359,93",A23658000209
https://archief.amsterdam/indexen/deeds/9d6d21e0-479b-666d-e053-b784100a1840?location=Location3,Den Ham,"3341,1504,282,98",A23658000209
https://archief.amsterdam/indexen/deeds/9d6d21e2-111f-666d-e053-b784100a1840?location=Location1,Sampson in Denemarcken,"2762,1687,817,90",A23658000207
https://archief.amsterdam/indexen/deeds/9d6d21e2-111f-666d-e053-b784100a1840?location=Location2,Housum uijt Holstain,"2545,345,179,81",A23658000207
https://archief.amsterdam/indexen/deeds/9d6d21e2-111f-666d-e053-b784100a1840?location=Location3,Fuin in Denemarcken,"3998,1506,145,99",A23658000207
https://archief.amsterdam/indexen/deeds/9d6d21e0-479c-666d-e053-b784100a1840?location=Location1,Wantines,"3219,460,413,93",A23650000137
https://archief.amsterdam/indexen/deeds/9d6d21e3-39d7-666d-e053-b784100a1840?location=Location1,Stralsunt,"3064,2246,258,78",A30708000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-39d7-666d-e053-b784100a1840?location=Location2,Wolgast in Pomeren,"2946,552,623,75",A30708000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-39d7-666d-e053-b784100a1840?location=Location3,Oost Indien,"3456,768,231,88",A30708000062
https://archief.amsterdam/indexen/deeds/9d6d21e1-507b-666d-e053-b784100a1840?location=Location1,Norden,"3293,2071,247,82",A23651000108
https://archief.amsterdam/indexen/deeds/9d6d21e1-507b-666d-e053-b784100a1840?location=Location2,Vollenhove,"3374,420,496,84",A23651000108
https://archief.amsterdam/indexen/deeds/9d6d21e1-507b-666d-e053-b784100a1840?location=Location3,Embden,"3314,2147,264,96",A23651000108
https://archief.amsterdam/indexen/deeds/9d6d21e1-507b-666d-e053-b784100a1840?location=Location4,Angola,"3806,521,151,52",A23651000108
https://archief.amsterdam/indexen/deeds/d0092ad1-1801-1a7b-e053-b784100aab8a?location=Location1,Gosler,"1245,439,321,156",A23644000192
https://archief.amsterdam/indexen/deeds/9d6d21e2-82d8-666d-e053-b784100a1840?location=Location1,Breda,"3715,362,215,87",A23653000154
https://archief.amsterdam/indexen/deeds/9d6d21e2-82d8-666d-e053-b784100a1840?location=Location2,Emmerick,"2732,2001,364,74",A23653000154
https://archief.amsterdam/indexen/deeds/9d6d21df-a386-666d-e053-b784100a1840?location=Location1,Deesdorp in t landt te Wuurden int Sticht Breemen,"4039,1220,960,80",A30708000076
https://archief.amsterdam/indexen/deeds/9d6d21df-a386-666d-e053-b784100a1840?location=Location2,Wesder,"3973,2612,314,101",A30708000076
https://archief.amsterdam/indexen/deeds/9d6d21e3-8c6b-666d-e053-b784100a1840?location=Location1,Hoomschappel in Chesser in Engeland,"2863,731,1175,83",A23645000048
https://archief.amsterdam/indexen/deeds/9d6d21df-a590-666d-e053-b784100a1840?location=Location1,Breda,"2474,517,167,93",A30708000075
https://archief.amsterdam/indexen/deeds/9d6d21df-a590-666d-e053-b784100a1840?location=Location2,Hoorn,"860,1176,240,98",A30708000075
https://archief.amsterdam/indexen/deeds/9d6d21df-a590-666d-e053-b784100a1840?location=Location3,Brasil,"2285,1560,299,96",A30708000075
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location1,Curacao,"1615,726,227,75",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location2,Curacao,"647,1161,215,88",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location3,Spagnen,"1485,578,223,84",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location4,Ditmarschen,"1282,1217,340,81",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location5,West Indien,"1109,1070,374,100",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location6,Utreght,"1634,282,238,102",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-fcd5-666d-e053-b784100a1840?location=Location7,Bonnaijre,"765,2143,336,61",A30708000048
https://archief.amsterdam/indexen/deeds/9d6d21e0-ba3d-666d-e053-b784100a1840?location=Location1,Nimmegen,"3724,492,339,89",A23652000007
https://archief.amsterdam/indexen/deeds/9d6d21e3-3be4-666d-e053-b784100a1840?location=Location1,Guinea,"2402,967,204,33",A20362000083
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5aa-666d-e053-b784100a1840?location=Location1,Wtrecht,"3487,543,292,52",A23656000223
https://archief.amsterdam/indexen/deeds/d0092ad1-18a1-1a7b-e053-b784100aab8a?location=Location1,Haerlem,"1978,1428,357,121",NOTG00054000275
https://archief.amsterdam/indexen/deeds/d0092ad1-18a1-1a7b-e053-b784100aab8a?location=Location2,Verdun,"2023,971,348,127",NOTG00054000275
https://archief.amsterdam/indexen/deeds/9d6d21e0-fecc-666d-e053-b784100a1840?location=Location1,IJrlandt,"1599,400,292,81",A23654000173
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5ac-666d-e053-b784100a1840?location=Location1,Rijpen in Holsteijn,"1451,547,375,120",A23650000207
https://archief.amsterdam/indexen/deeds/9d6d21e2-55fd-666d-e053-b784100a1840?location=Location1,Brasil,"1157,488,202,59",A20362000133
https://archief.amsterdam/indexen/deeds/bebf5fd4-ff76-1e00-e053-b784100af734?location=Location1,Everichem,"2100,359,336,83",KLAG03343000072
https://archief.amsterdam/indexen/deeds/9d6d21e2-832f-666d-e053-b784100a1840?location=Location1,Lunenborch,"911,444,357,73",A23661000027
https://archief.amsterdam/indexen/deeds/9d6d21e2-832f-666d-e053-b784100a1840?location=Location2,Nimmegen,"1193,1708,351,56",A23661000027
https://archief.amsterdam/indexen/deeds/9d6d21e2-832f-666d-e053-b784100a1840?location=Location3,Cabo verde,"1618,525,292,66",A23661000027
https://archief.amsterdam/indexen/deeds/9d6d21e2-832f-666d-e053-b784100a1840?location=Location4,Odensse in Denemarcken,"853,1770,791,59",A23661000027
https://archief.amsterdam/indexen/deeds/9d6d21e1-730a-666d-e053-b784100a1840?location=Location1,Londen,"3846,802,241,77",A23654000043
https://archief.amsterdam/indexen/deeds/9d6d21e1-730a-666d-e053-b784100a1840?location=Location2,Coetsvelt,"2956,2006,318,90",A23654000043
https://archief.amsterdam/indexen/deeds/9d6d21e1-730a-666d-e053-b784100a1840?location=Location3,Luijckstat,"3503,502,480,84",A23654000043
https://archief.amsterdam/indexen/deeds/9d6d21e1-730a-666d-e053-b784100a1840?location=Location4,Olmetz in Meeren,"2624,2089,523,65",A23654000043
https://archief.amsterdam/indexen/deeds/e557c10e-dfda-7dcb-e053-b784100a971b?location=Location1,Nieu Nederlandt,"1937,862,576,91",KLAC01164000031
https://archief.amsterdam/indexen/deeds/e557c10e-dfda-7dcb-e053-b784100a971b?location=Location2,Coppenhagen,"1694,566,449,99",KLAC01164000031
https://archief.amsterdam/indexen/deeds/e557c10e-dfda-7dcb-e053-b784100a971b?location=Location3,West Indien,"1639,798,405,80",KLAC01164000031
https://archief.amsterdam/indexen/deeds/e557c10e-dfda-7dcb-e053-b784100a971b?location=Location4,Brasil,"1906,709,206,83",KLAC01164000031
https://archief.amsterdam/indexen/deeds/bebf5fd4-8014-1e00-e053-b784100af734?location=Location1,Veur,"920,579,250,99",KLAG03343000112
https://archief.amsterdam/indexen/deeds/d0092ad1-193c-1a7b-e053-b784100aab8a?location=Location1,Steur,"835,525,286,172",A23644000033
https://archief.amsterdam/indexen/deeds/9d6d21e0-8ef0-666d-e053-b784100a1840?location=Location1,Der Goes,"707,779,213,63",A20362000089
https://archief.amsterdam/indexen/deeds/9d6d21e0-8ef0-666d-e053-b784100a1840?location=Location2,Mauritsstadt in Brasil,"704,609,523,59",A20362000089
https://archief.amsterdam/indexen/deeds/9d6d21e0-8ef0-666d-e053-b784100a1840?location=Location3,Brasil,"1659,1567,189,72",A20362000089
https://archief.amsterdam/indexen/deeds/e557c10e-ca53-7dcb-e053-b784100a971b?location=Location1,Worcum,"4078,1410,359,90",KLAC01164000081
https://archief.amsterdam/indexen/deeds/e557c10e-ca53-7dcb-e053-b784100a971b?location=Location2,Eijnlandt,"4506,668,369,104",KLAC01164000081
https://archief.amsterdam/indexen/deeds/e557c10e-ca53-7dcb-e053-b784100a971b?location=Location3,Halffweegen,"4229,762,522,116",KLAC01164000081
https://archief.amsterdam/indexen/deeds/e557c10e-ca53-7dcb-e053-b784100a971b?location=Location4,Hinderdam,"3850,1033,375,114",KLAC01164000081
https://archief.amsterdam/indexen/deeds/9d6d21e0-4814-666d-e053-b784100a1840?location=Location1,Hamburch,"2696,560,298,71",A23650000043
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e92-666d-e053-b784100a1840?location=Location1,Hamborgh,"1969,1619,256,69",A23658000129
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e92-666d-e053-b784100a1840?location=Location2,Stift Bremen,"1269,335,452,81",A23658000129
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e92-666d-e053-b784100a1840?location=Location3,Lant te Holstain,"1646,1690,446,76",A23658000129
https://archief.amsterdam/indexen/deeds/d0092ad1-19b4-1a7b-e053-b784100aab8a?location=Location1,Krickadi,"4615,3086,335,107",NOTG00054000053
https://archief.amsterdam/indexen/deeds/d0092ad1-19b4-1a7b-e053-b784100aab8a?location=Location2,Herrefortschier,"3668,2346,575,102",NOTG00054000053
https://archief.amsterdam/indexen/deeds/9d6d21df-ab46-666d-e053-b784100a1840?location=Location1,Dantzick,"3078,422,245,67",A30772000006
https://archief.amsterdam/indexen/deeds/9d6d21df-ab46-666d-e053-b784100a1840?location=Location2,Oosterhever,"2770,799,316,75",A30772000006
https://archief.amsterdam/indexen/deeds/9d6d21df-ab46-666d-e053-b784100a1840?location=Location3,Hamburch,"3108,358,258,67",A30772000006
https://archief.amsterdam/indexen/deeds/9d6d21df-ab46-666d-e053-b784100a1840?location=Location4,Baeye van Trespunctos,"2313,1186,540,59",A30772000006
https://archief.amsterdam/indexen/deeds/9d6d21df-ab46-666d-e053-b784100a1840?location=Location5,Hunduras in West Indien,"2687,1112,569,65",A30772000006
https://archief.amsterdam/indexen/deeds/d0092ad1-19bc-1a7b-e053-b784100aab8a?location=Location1,Ten Hage,"1891,298,248,103",A23644000095
https://archief.amsterdam/indexen/deeds/d0092ad1-19c1-1a7b-e053-b784100aab8a?location=Location1,Luijck,"2168,324,312,167",A23644000191
https://archief.amsterdam/indexen/deeds/bebf5fd4-ff9d-1e00-e053-b784100af734?location=Location1,Oost Indien,"2186,519,386,113",KLAG03343000027
https://archief.amsterdam/indexen/deeds/bebf5fd4-ff9d-1e00-e053-b784100af734?location=Location2,Voordeel,"1327,440,382,107",KLAG03343000027
https://archief.amsterdam/indexen/deeds/9d6d21e0-df8d-666d-e053-b784100a1840?location=Location1,Roan,"3247,760,211,89",A23645000294
https://archief.amsterdam/indexen/deeds/9d6d21e0-df8d-666d-e053-b784100a1840?location=Location2,Caen in Normandie,"3775,2555,607,91",A23645000294
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5f8-666d-e053-b784100a1840?location=Location1,Vranckensteyn,"3081,516,434,70",A23658000081
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5f8-666d-e053-b784100a1840?location=Location2,Brasil,"3996,619,138,55",A23658000081
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5f8-666d-e053-b784100a1840?location=Location3,Oost Indien,"3673,1949,254,70",A23658000081
https://archief.amsterdam/indexen/deeds/9d6d21e2-f5f8-666d-e053-b784100a1840?location=Location4,Bucken boven Breemen,"2793,1941,634,73",A23658000081
https://archief.amsterdam/indexen/deeds/9d6d21e0-ba7c-666d-e053-b784100a1840?location=Location1,Hoeij,"1383,495,278,92",A20015000058
https://archief.amsterdam/indexen/deeds/9d6d21e0-ba7c-666d-e053-b784100a1840?location=Location2,Rostock,"1972,2568,457,69",A20015000058
https://archief.amsterdam/indexen/deeds/9d6d21e1-04d5-666d-e053-b784100a1840?location=Location1,Hamborch,"3782,421,287,82",A23654000009
https://archief.amsterdam/indexen/deeds/9d6d21e2-837b-666d-e053-b784100a1840?location=Location1,Jeverden,"1298,484,333,93",A23650000138
https://archief.amsterdam/indexen/deeds/bebf5fd4-ed11-1e00-e053-b784100af734?location=Location1,Nieu Nederlt.,"4653,718,376,72",KLAG03343000022
https://archief.amsterdam/indexen/deeds/9d6d21e3-a540-666d-e053-b784100a1840?location=Location1,Oudewater,"3104,556,359,59",A23660000026
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e95-666d-e053-b784100a1840?location=Location1,Reckelijckhousen,"2007,2007,383,48",A23648000124
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e95-666d-e053-b784100a1840?location=Location2,Hanau,"1131,734,313,100",A23648000124
https://archief.amsterdam/indexen/deeds/9d6d21e1-9e95-666d-e053-b784100a1840?location=Location3,Holtzheim,"2047,2066,300,69",A23648000124
https://archief.amsterdam/indexen/deeds/9d6d21e2-f637-666d-e053-b784100a1840?location=Location1,Woerden,"957,1649,244,73",A23656000165
https://archief.amsterdam/indexen/deeds/9d6d21e2-f637-666d-e053-b784100a1840?location=Location2,Swartesluijs,"1930,2645,250,53",A23656000165
https://archief.amsterdam/indexen/deeds/9d6d21df-af33-666d-e053-b784100a1840?location=Location1,Dantzich,"1265,2209,270,61",A23654000161
https://archief.amsterdam/indexen/deeds/9d6d21df-af33-666d-e053-b784100a1840?location=Location2,Dronten in Noorwegen,"1658,488,454,80",A23654000161
https://archief.amsterdam/indexen/deeds/9d6d21df-af33-666d-e053-b784100a1840?location=Location3,Lunnenborgh,"815,2275,416,73",A23654000161
https://archief.amsterdam/indexen/deeds/9d6d21e1-5148-666d-e053-b784100a1840?location=Location1,Ench ,"660,2990,132,82",A23645000326
https://archief.amsterdam/indexen/deeds/9d6d21e1-5148-666d-e053-b784100a1840?location=Location2,Cleijts Balm,"2101,1776,403,94",A23645000326
https://archief.amsterdam/indexen/deeds/9d6d21e1-5148-666d-e053-b784100a1840?location=Location3,Tonderen,"1101,563,403,68",A23645000326
https://archief.amsterdam/indexen/deeds/9d6d21e2-f638-666d-e053-b784100a1840?location=Location1,Dantsich,"2940,1651,287,93",A23653000114
https://archief.amsterdam/indexen/deeds/9d6d21e2-f638-666d-e053-b784100a1840?location=Location2,Helseneur,"3428,391,328,79",A23653000114
https://archief.amsterdam/indexen/deeds/9d6d21e2-f638-666d-e053-b784100a1840?location=Location3,Stockholm,"3805,1665,310,75",A23653000114
https://archief.amsterdam/indexen/deeds/e557c10e-f4f1-7dcb-e053-b784100a971b?location=Location1,De Peeckel,"1312,414,302,72",KLAB04781000081
https://archief.amsterdam/indexen/deeds/e557c10e-f4f1-7dcb-e053-b784100a971b?location=Location2,Eijlant St. Christoffel,"1366,1539,721,93",KLAB04781000081
https://archief.amsterdam/indexen/deeds/e557c10e-f4f1-7dcb-e053-b784100a971b?location=Location3,Santpundt,"915,1618,388,71",KLAB04781000081
https://archief.amsterdam/indexen/deeds/e557c10e-f4f1-7dcb-e053-b784100a971b?location=Location4,Meppel,"2181,426,249,92",KLAB04781000081
https://archief.amsterdam/indexen/deeds/e557c10e-f4f1-7dcb-e053-b784100a971b?location=Location5,Curacao,"1266,542,189,43",KLAB04781000081
https://archief.amsterdam/indexen/deeds/d0092ad1-1a6f-1a7b-e053-b784100aab8a?location=Location1,Hamb.,"5038,3526,267,141",NOTG00054000108
https://archief.amsterdam/indexen/deeds/d0092ad1-1a6f-1a7b-e053-b784100aab8a?location=Location2,Mentz,"3697,2571,407,141",NOTG00054000108
https://archief.amsterdam/indexen/deeds/d0092ad1-1a72-1a7b-e053-b784100aab8a?location=Location1,Haerlem,"1371,576,329,176",A23644000287
https://archief.amsterdam/indexen/deeds/d0092ad1-1aa7-1a7b-e053-b784100aab8a?location=Location1,Keijnssum,"2610,1342,437,117",NOTG00054000211
https://archief.amsterdam/indexen/deeds/d0092ad1-1aa7-1a7b-e053-b784100aab8a?location=Location2,Londen,"2879,1415,286,139",NOTG00054000211
https://archief.amsterdam/indexen/deeds/d0092ad1-1aa7-1a7b-e053-b784100aab8a?location=Location3,Jarmuijth,"2235,513,448,86",NOTG00054000211
https://archief.amsterdam/indexen/deeds/9d6d21df-d5f9-666d-e053-b784100a1840?location=Location1,Leijpsich,"1449,1733,238,105",A23653000080
https://archief.amsterdam/indexen/deeds/9d6d21df-d5f9-666d-e053-b784100a1840?location=Location2,Breslou,"1946,331,181,79",A23653000080
https://archief.amsterdam/indexen/deeds/9d6d21df-d5f9-666d-e053-b784100a1840?location=Location3,Zittou,"1620,1683,224,67",A23653000080
https://archief.amsterdam/indexen/deeds/9d6d21e3-8d79-666d-e053-b784100a1840?location=Location1,Engelstat,"2159,2459,279,104",A23645000147
https://archief.amsterdam/indexen/deeds/9d6d21e3-8d79-666d-e053-b784100a1840?location=Location2,Phalts,"952,2513,248,94",A23645000147
https://archief.amsterdam/indexen/deeds/9d6d21e3-8d79-666d-e053-b784100a1840?location=Location3,Francfort an Mijne,"913,789,480,135",A23645000147
https://archief.amsterdam/indexen/deeds/9d6d21e2-d37f-666d-e053-b784100a1840?location=Location1,Amesfort,"1143,461,230,82",A20362000126
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location1,Dordrecht,"894,649,390,85",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location2,Brasil,"1045,559,257,93",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location3,Heerden,"1113,1216,262,73",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location4,Franckendael,"1868,413,478,68",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location5,Jissingh,"1771,1498,322,110",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location6,Portugael,"2160,768,333,90",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location7,De Bahia,"1796,755,275,88",KLAB04781000174
https://archief.amsterdam/indexen/deeds/e557c10f-5ed0-7dcb-e053-b784100a971b?location=Location8,Rio St. Francisco,"1058,1803,533,101",KLAB04781000174
https://archief.amsterdam/indexen/deeds/9d6d21e3-a544-666d-e053-b784100a1840?location=Location1,Borchstenvoort,"1454,564,409,82",A23659000006
https://archief.amsterdam/indexen/deeds/9d6d21e1-9f19-666d-e053-b784100a1840?location=Location1,Worms,"1321,775,341,100",A23648000129
https://archief.amsterdam/indexen/deeds/9d6d21e1-9f19-666d-e053-b784100a1840?location=Location2,Loghem,"826,2452,289,94",A23648000129
https://archief.amsterdam/indexen/deeds/e557c10f-0a42-7dcb-e053-b784100a971b?location=Location1,Curacao,"2227,874,204,90",KLAB04781000089
https://archief.amsterdam/indexen/deeds/d0092ad1-1b45-1a7b-e053-b784100aab8a?location=Location1,Leuvenick bij Erckelants,"1392,496,1091,134",A23644000298
https://archief.amsterdam/indexen/deeds/9d6d21e2-8425-666d-e053-b784100a1840?location=Location1,Marssilien,"3097,765,434,83",A23646000036
https://archief.amsterdam/indexen/deeds/9d6d21e0-488f-666d-e053-b784100a1840?location=Location1,Deventer,"2905,2279,343,66",A23648000096
https://archief.amsterdam/indexen/deeds/9d6d21e0-488f-666d-e053-b784100a1840?location=Location2,Housum,"3699,2364,319,83",A23648000096
https://archief.amsterdam/indexen/deeds/9d6d21e0-488f-666d-e053-b784100a1840?location=Location3,Middelburgh in Zeelant,"2929,736,684,79",A23648000096
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location1,Haerlem,"4353,2022,370,117",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location2,Brasil,"4087,1520,334,114",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location3,Reciffe,"4621,3202,381,89",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location4,Seelandt,"4718,3086,414,116",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location5,Utrecht,"4825,2374,329,128",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location6,Der Veere,"5074,1128,159,96",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location7,Posso,"3452,3334,240,135",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location8,Ditmarschen,"3372,1739,609,112",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e3-a842-666d-e053-b784100a1840?location=Location9,Serinheim,"4082,2665,433,119",A30768000062
https://archief.amsterdam/indexen/deeds/9d6d21e2-8427-666d-e053-b784100a1840?location=Location1,Sutphen,"990,595,369,84",A23646000158
https://archief.amsterdam/indexen/deeds/9d6d21e2-8427-666d-e053-b784100a1840?location=Location2,Dondi,"1414,2072,233,81",A23646000158
https://archief.amsterdam/indexen/deeds/e557c10e-f3ca-7dcb-e053-b784100a971b?location=Location1,Brasil,"4660,729,204,94",KLAB04781000190
https://archief.amsterdam/indexen/deeds/e557c10e-f3ca-7dcb-e053-b784100a971b?location=Location2,Portugael,"3428,889,293,89",KLAB04781000190
https://archief.amsterdam/indexen/deeds/e557c10e-f3ca-7dcb-e053-b784100a971b?location=Location3,Edenb. in Schotlt.,"3321,662,540,80",KLAB04781000190
https://archief.amsterdam/indexen/deeds/e557c10e-f3ca-7dcb-e053-b784100a971b?location=Location4,Fijff in Schotlt.,"4068,510,484,74",KLAB04781000190
https://archief.amsterdam/indexen/deeds/9d6d21df-d638-666d-e053-b784100a1840?location=Location1,Hoorn,"2099,722,139,63",A23650000225
https://archief.amsterdam/indexen/deeds/9d6d21df-d638-666d-e053-b784100a1840?location=Location2,Stockholm,"2028,2016,306,71",A23650000225
https://archief.amsterdam/indexen/deeds/9d6d21df-d638-666d-e053-b784100a1840?location=Location3,Baijone,"847,522,287,95",A23650000225
https://archief.amsterdam/indexen/deeds/9d6d21df-d638-666d-e053-b784100a1840?location=Location4,Oostindien,"1037,652,358,71",A23650000225
https://archief.amsterdam/indexen/deeds/9d6d21e3-67a1-666d-e053-b784100a1840?location=Location1,Colding in Jutlandt,"1275,431,604,80",A23656000095
